warehouse_id,product_id,stock_level,inbound,outbound
WH002149,PRD002149,3795,2204,3710
WH002150,PRD002150,7563,489,771
WH002151,PRD002151,4201,452,69
WH002152,PRD002152,838,860,1280
WH002153,PRD002153,9894,2247,4870
WH002154,PRD002154,4120,2128,2470
WH002155,PRD002155,591,3793,4674
WH002156,PRD002156,6130,1279,3064
WH002157,PRD002157,5600,4705,4717
WH002158,PRD002158,7140,4745,3695
WH002159,PRD002159,6400,3129,2344
WH002160,PRD002160,4892,3925,4668
WH002161,PRD002161,2342,1098,780
WH002162,PRD002162,9341,4287,762
WH002163,PRD002163,6925,3565,1889
WH002164,PRD002164,2493,49,4081
WH002165,PRD002165,4232,1155,562
WH002166,PRD002166,707,912,3973
WH002167,PRD002167,9759,2418,4971
WH002168,PRD002168,2198,1589,179
WH002169,PRD002169,1385,2015,3885
WH002170,PRD002170,8501,3519,2253
WH002171,PRD002171,3740,507,4584
WH002172,PRD002172,2008,3795,1778
WH002173,PRD002173,3322,4736,4743
WH002174,PRD002174,5036,868,1249
WH002175,PRD002175,1738,3415,3231
WH002176,PRD002176,4636,4519,4403
WH002177,PRD002177,3218,978,2059
WH002178,PRD002178,7717,3072,799
WH002179,PRD002179,648,2180,1757
WH002180,PRD002180,9238,3611,770
WH002181,PRD002181,9362,1089,4413
WH002182,PRD002182,4571,1004,2304
WH002183,PRD002183,207,3749,4017
WH002184,PRD002184,2997,4428,4228
WH002185,PRD002185,2919,1273,4042
WH002186,PRD002186,4662,2791,3879
WH002187,PRD002187,4982,3611,4634
WH002188,PRD002188,9056,1480,4498
WH002189,PRD002189,6581,4985,871
WH002190,PRD002190,4333,4194,322
WH002191,PRD002191,3312,549,1934
WH002192,PRD002192,3431,2201,604
WH002193,PRD002193,1175,2245,3
WH002194,PRD002194,8553,4391,4050
WH002195,PRD002195,1766,3632,2319
WH002196,PRD002196,4577,1814,814
WH002197,PRD002197,6267,63,3296
WH002198,PRD002198,4981,4952,1922
WH002199,PRD002199,9698,3226,425
WH002200,PRD002200,5945,82,1036
WH002201,PRD002201,8407,1517,3541
WH002202,PRD002202,9025,3735,2220
WH002203,PRD002203,2359,4131,3065
WH002204,PRD002204,9994,2276,4343
WH002205,PRD002205,7257,4789,4384
WH002206,PRD002206,1948,1806,4852
WH002207,PRD002207,9234,1390,997
WH002208,PRD002208,4593,4751,3884
WH002209,PRD002209,5609,2805,624
WH002210,PRD002210,8658,1491,4058
WH002211,PRD002211,5185,2564,1196
WH002212,PRD002212,1910,63,4345
WH002213,PRD002213,8755,4563,512
WH002214,PRD002214,4886,1142,1904
WH002215,PRD002215,8454,575,4647
WH002216,PRD002216,282,4315,1146
WH002217,PRD002217,1689,3122,104
WH002218,PRD002218,8073,2100,3626
WH002219,PRD002219,5698,2856,2515
WH002220,PRD002220,289,4451,2411
WH002221,PRD002221,191,2121,4210
WH002222,PRD002222,4085,4160,1824
WH002223,PRD002223,4472,2750,79
WH002224,PRD002224,378,3516,2335
WH002225,PRD002225,6459,2315,2679
WH002226,PRD002226,4798,4814,1110
WH002227,PRD002227,4054,3593,1183
WH002228,PRD002228,1450,3838,409
WH002229,PRD002229,902,151,4520
WH002230,PRD002230,6672,4799,3465
WH002231,PRD002231,315,3432,2894
WH002232,PRD002232,4869,2343,1620
WH002233,PRD002233,9403,3090,422
WH002234,PRD002234,5136,3412,4867
WH002235,PRD002235,1943,3473,850
WH002236,PRD002236,8231,343,4018
WH002237,PRD002237,1476,1630,4167
WH002238,PRD002238,9613,1906,1651
WH002239,PRD002239,3087,4700,1958
WH002240,PRD002240,6451,1117,4002
WH002241,PRD002241,307,1396,2895
WH002242,PRD002242,5268,2553,4900
WH002243,PRD002243,803,4539,81
WH002244,PRD002244,4702,948,4675
WH002245,PRD002245,9027,2474,1376
WH002246,PRD002246,2256,4761,2550
WH002247,PRD002247,3901,178,2754
WH002248,PRD002248,6398,1785,2913
WH002249,PRD002249,2666,4174,497
WH002250,PRD002250,5488,4439,3963
WH002251,PRD002251,6551,2761,4987
WH002252,PRD002252,440,1266,2835
WH002253,PRD002253,9113,1458,224
WH002254,PRD002254,4088,2280,4167
WH002255,PRD002255,8424,2279,1656
WH002256,PRD002256,6757,4846,4894
WH002257,PRD002257,8452,2617,1418
WH002258,PRD002258,9460,2445,1177
WH002259,PRD002259,3369,144,3894
WH002260,PRD002260,1823,202,2959
WH002261,PRD002261,6189,4345,3617
WH002262,PRD002262,6294,177,1893
WH002263,PRD002263,5316,4534,238
WH002264,PRD002264,5626,4298,923
WH002265,PRD002265,1654,2719,3810
WH002266,PRD002266,8010,1923,200
WH002267,PRD002267,290,2860,4546
WH002268,PRD002268,7171,2782,2431
WH002269,PRD002269,9366,3656,3589
WH002270,PRD002270,7898,991,1921
WH002271,PRD002271,8659,324,2353
WH002272,PRD002272,8623,1120,443
WH002273,PRD002273,6111,2289,3689
WH002274,PRD002274,2329,1313,3709
WH002275,PRD002275,4583,18,3086
WH002276,PRD002276,8678,4179,4573
WH002277,PRD002277,2011,2454,1350
WH002278,PRD002278,4433,492,4021
WH002279,PRD002279,697,3338,2443
WH002280,PRD002280,1256,1491,2377
WH002281,PRD002281,4481,1747,1419
WH002282,PRD002282,4348,823,2433
WH002283,PRD002283,6608,4040,2985
WH002284,PRD002284,4694,855,2820
WH002285,PRD002285,1215,4001,248
WH002286,PRD002286,1026,4706,2073
WH002287,PRD002287,8646,1826,3918
WH002288,PRD002288,2535,231,2986
WH002289,PRD002289,3810,4818,2690
WH002290,PRD002290,5433,2197,2749
WH002291,PRD002291,6129,1432,1886
WH002292,PRD002292,6227,1105,3148
WH002293,PRD002293,6542,4612,1791
WH002294,PRD002294,7705,2871,159
WH002295,PRD002295,6922,557,3836
WH002296,PRD002296,233,997,59
WH002297,PRD002297,47,2435,2330
WH002298,PRD002298,2505,584,4016
WH002299,PRD002299,2580,2521,4854
WH002300,PRD002300,5026,1696,3262
WH002301,PRD002301,5604,2277,1348
WH002302,PRD002302,5775,3979,799
WH002303,PRD002303,4874,462,3740
WH002304,PRD002304,8124,3942,2090
WH002305,PRD002305,3700,180,1423
WH002306,PRD002306,3796,4885,350
WH002307,PRD002307,9680,3313,4251
WH002308,PRD002308,2124,2624,1466
WH002309,PRD002309,6950,2507,1448
WH002310,PRD002310,5544,4569,4639
WH002311,PRD002311,432,2815,661
WH002312,PRD002312,5609,3620,3268
WH002313,PRD002313,3302,2784,237
WH002314,PRD002314,7871,3514,2853
WH002315,PRD002315,7095,4673,3249
WH002316,PRD002316,2600,4952,3253
WH002317,PRD002317,4728,267,2741
WH002318,PRD002318,2368,4489,150
WH002319,PRD002319,4985,4140,2612
WH002320,PRD002320,5301,3904,1999
WH002321,PRD002321,137,1960,934
WH002322,PRD002322,5172,1566,2064
WH002323,PRD002323,69,1363,1784
WH002324,PRD002324,6140,1534,4825
WH002325,PRD002325,1360,2414,247
WH002326,PRD002326,43,3202,3834
WH002327,PRD002327,5481,60,2518
WH002328,PRD002328,3986,3882,1865
WH002329,PRD002329,6129,1575,2563
WH002330,PRD002330,2488,1106,907
WH002331,PRD002331,4314,1869,2710
WH002332,PRD002332,2447,733,1268
WH002333,PRD002333,3764,3821,467
WH002334,PRD002334,644,185,3489
WH002335,PRD002335,1931,3068,1664
WH002336,PRD002336,2893,1133,162
WH002337,PRD002337,2675,4640,3258
WH002338,PRD002338,8686,2160,4164
WH002339,PRD002339,7040,4938,3311
WH002340,PRD002340,7944,714,1070
WH002341,PRD002341,9492,1603,3743
WH002342,PRD002342,8322,236,2544
WH002343,PRD002343,9976,3621,3046
WH002344,PRD002344,2714,3311,3911
WH002345,PRD002345,5433,225,3876
WH002346,PRD002346,9619,4378,4626
WH002347,PRD002347,8399,1532,1818
WH002348,PRD002348,4648,889,4770
WH002349,PRD002349,2273,3583,2301
WH002350,PRD002350,8035,2271,2857
WH002351,PRD002351,3976,562,4476
WH002352,PRD002352,8534,1160,556
WH002353,PRD002353,1037,224,3915
WH002354,PRD002354,5247,3164,230
WH002355,PRD002355,7627,442,2299
WH002356,PRD002356,191,522,2457
WH002357,PRD002357,5426,1566,2349
WH002358,PRD002358,6194,1935,2719
WH002359,PRD002359,5995,1661,4417
WH002360,PRD002360,2387,437,3008
WH002361,PRD002361,6058,495,4720
WH002362,PRD002362,1015,2586,2511
WH002363,PRD002363,3879,2384,196
WH002364,PRD002364,2045,264,4189
WH002365,PRD002365,5826,1227,1861
WH002366,PRD002366,2820,1815,2596
WH002367,PRD002367,9239,2372,3315
WH002368,PRD002368,2815,3496,1070
WH002369,PRD002369,5134,2924,90
WH002370,PRD002370,5401,4944,4272
WH002371,PRD002371,1077,2828,546
WH002372,PRD002372,633,1487,1995
WH002373,PRD002373,5175,1286,3721
WH002374,PRD002374,8473,1543,2142
WH002375,PRD002375,5457,3919,4642
WH002376,PRD002376,3868,2379,1690
WH002377,PRD002377,8522,3942,3943
WH002378,PRD002378,6207,1468,48
WH002379,PRD002379,465,1676,4186
WH002380,PRD002380,7190,1060,3245
WH002381,PRD002381,2335,2968,1686
WH002382,PRD002382,7191,1192,2562
WH002383,PRD002383,4851,356,4243
WH002384,PRD002384,3913,3428,3627
WH002385,PRD002385,1832,4675,528
WH002386,PRD002386,7963,1739,2227
WH002387,PRD002387,4261,2581,370
WH002388,PRD002388,2251,1503,248
WH002389,PRD002389,3379,704,353
WH002390,PRD002390,4486,1967,54
WH002391,PRD002391,2076,1500,4083
WH002392,PRD002392,2802,1662,2776
WH002393,PRD002393,3765,3654,546
WH002394,PRD002394,1084,4740,3534
WH002395,PRD002395,2563,4401,744
WH002396,PRD002396,7642,4262,1373
WH002397,PRD002397,3882,3846,1755
WH002398,PRD002398,8650,133,3562
WH002399,PRD002399,1842,373,4148
WH002400,PRD002400,5358,2505,3547
WH002401,PRD002401,5562,4002,4856
WH002402,PRD002402,4117,2416,483
WH002403,PRD002403,830,4661,1684
WH002404,PRD002404,5316,1466,4581
WH002405,PRD002405,2504,1958,3997
WH002406,PRD002406,3191,4686,1653
WH002407,PRD002407,2268,1873,1756
WH002408,PRD002408,4435,684,4399
WH002409,PRD002409,1300,3593,14
WH002410,PRD002410,2059,4448,2674
WH002411,PRD002411,3416,2322,1545
WH002412,PRD002412,1024,2880,3734
WH002413,PRD002413,5908,3532,2747
WH002414,PRD002414,825,4603,1487
WH002415,PRD002415,1048,1344,4938
WH002416,PRD002416,3549,391,1344
WH002417,PRD002417,5951,2864,2472
WH002418,PRD002418,6899,4263,1732
WH002419,PRD002419,8689,1704,3398
WH002420,PRD002420,4773,1520,3296
WH002421,PRD002421,8618,1344,809
WH002422,PRD002422,7587,1297,4387
WH002423,PRD002423,2839,630,3873
WH002424,PRD002424,4313,2505,4750
WH002425,PRD002425,3076,4689,3521
WH002426,PRD002426,9125,344,314
WH002427,PRD002427,1746,1217,1567
WH002428,PRD002428,3996,2139,3457
WH002429,PRD002429,2268,1177,2188
WH002430,PRD002430,3648,3705,2816
WH002431,PRD002431,5360,1390,2974
WH002432,PRD002432,4705,3681,2009
WH002433,PRD002433,5800,4554,3468
WH002434,PRD002434,3735,1576,1837
WH002435,PRD002435,7294,3056,3086
WH002436,PRD002436,3197,377,268
WH002437,PRD002437,4262,989,4731
WH002438,PRD002438,5774,658,1950
WH002439,PRD002439,4028,3793,660
WH002440,PRD002440,5870,1128,2863
WH002441,PRD002441,9268,1971,3289
WH002442,PRD002442,6430,2040,1347
WH002443,PRD002443,1739,1841,4142
WH002444,PRD002444,9029,3974,2859
WH002445,PRD002445,8462,3724,398
WH002446,PRD002446,8805,4485,3569
WH002447,PRD002447,644,2141,4168
WH002448,PRD002448,4252,4916,4282
WH002449,PRD002449,1185,2358,331
WH002450,PRD002450,8790,4506,1014
WH002451,PRD002451,2175,4094,4599
WH002452,PRD002452,2817,4441,20
WH002453,PRD002453,2179,2287,2331
WH002454,PRD002454,5483,3723,3579
WH002455,PRD002455,6272,3931,460
WH002456,PRD002456,9417,3324,2444
WH002457,PRD002457,9845,3674,2064
WH002458,PRD002458,4945,1573,4989
WH002459,PRD002459,5872,2035,613
WH002460,PRD002460,9272,856,4557
WH002461,PRD002461,8504,4443,3951
WH002462,PRD002462,1052,3212,2401
WH002463,PRD002463,7609,4833,1222
WH002464,PRD002464,2496,4689,4377
WH002465,PRD002465,7413,4148,900
WH002466,PRD002466,192,859,4353
WH002467,PRD002467,3756,948,4513
WH002468,PRD002468,7187,2476,2930
WH002469,PRD002469,6172,2880,2987
WH002470,PRD002470,1447,227,478
WH002471,PRD002471,1204,3124,499
WH002472,PRD002472,6929,4972,60
WH002473,PRD002473,6607,2574,4456
WH002474,PRD002474,14,1910,2968
WH002475,PRD002475,7284,4528,809
WH002476,PRD002476,8590,4204,4244
WH002477,PRD002477,3489,4150,4897
WH002478,PRD002478,7842,4557,529
WH002479,PRD002479,5844,3292,4852
WH002480,PRD002480,5087,3462,4430
WH002481,PRD002481,1825,2349,1602
WH002482,PRD002482,3626,985,279
WH002483,PRD002483,4333,1554,4817
WH002484,PRD002484,2187,941,2422
WH002485,PRD002485,8807,3699,4350
WH002486,PRD002486,3283,432,3028
WH002487,PRD002487,4744,4487,2062
WH002488,PRD002488,812,3989,1463
WH002489,PRD002489,2821,4498,4884
WH002490,PRD002490,7175,2240,1619
WH002491,PRD002491,1468,3812,4277
WH002492,PRD002492,4642,4219,3039
WH002493,PRD002493,5930,2996,3243
WH002494,PRD002494,4280,67,129
WH002495,PRD002495,5317,2521,3083
WH002496,PRD002496,5600,4893,1569
WH002497,PRD002497,2398,4723,4711
WH002498,PRD002498,961,39,4548
WH002499,PRD002499,6869,4332,859
WH002500,PRD002500,7169,4349,3731
WH002501,PRD002501,1587,1000,371
WH002502,PRD002502,325,1157,4242
WH002503,PRD002503,8340,35,4022
WH002504,PRD002504,5904,3112,1680
WH002505,PRD002505,6477,3957,1519
WH002506,PRD002506,2210,4973,3826
WH002507,PRD002507,3661,3624,1083
WH002508,PRD002508,6140,2475,3549
WH002509,PRD002509,5663,1086,4990
WH002510,PRD002510,2153,3139,4334
WH002511,PRD002511,235,373,3803
WH002512,PRD002512,6792,946,2736
WH002513,PRD002513,6851,1559,3232
WH002514,PRD002514,6080,4271,4102
WH002515,PRD002515,9811,553,1721
WH002516,PRD002516,9272,87,315
WH002517,PRD002517,5448,336,3444
WH002518,PRD002518,3566,1390,4677
WH002519,PRD002519,1962,3773,523
WH002520,PRD002520,2606,2559,2665
WH002521,PRD002521,2298,1321,3100
WH002522,PRD002522,5359,2878,4787
WH002523,PRD002523,2105,4651,1099
WH002524,PRD002524,573,3857,2172
WH002525,PRD002525,169,1773,4503
WH002526,PRD002526,9929,711,213
WH002527,PRD002527,7327,3073,2917
WH002528,PRD002528,6741,4045,1151
WH002529,PRD002529,2075,4357,211
WH002530,PRD002530,1098,4734,1518
WH002531,PRD002531,436,4745,270
WH002532,PRD002532,4316,3347,3011
WH002533,PRD002533,757,1895,961
WH002534,PRD002534,7253,4345,4234
WH002535,PRD002535,7370,4255,1811
WH002536,PRD002536,8233,4740,4868
WH002537,PRD002537,5725,53,4194
WH002538,PRD002538,453,2586,3517
WH002539,PRD002539,450,3734,674
WH002540,PRD002540,8108,365,2278
WH002541,PRD002541,6639,3551,3503
WH002542,PRD002542,5733,4761,4655
WH002543,PRD002543,5571,785,967
WH002544,PRD002544,958,1539,1649
WH002545,PRD002545,5136,607,256
WH002546,PRD002546,9731,1532,2171
WH002547,PRD002547,1415,4671,4735
WH002548,PRD002548,6204,3630,1927
WH002549,PRD002549,2197,3293,844
WH002550,PRD002550,2213,843,4863
WH002551,PRD002551,4049,2633,3896
WH002552,PRD002552,7591,3844,3454
WH002553,PRD002553,4139,4699,930
WH002554,PRD002554,8139,1285,662
WH002555,PRD002555,7312,2021,1163
WH002556,PRD002556,8701,837,2477
WH002557,PRD002557,8439,4537,2620
WH002558,PRD002558,764,4190,1076
WH002559,PRD002559,5813,11,2298
WH002560,PRD002560,5072,2503,2276
WH002561,PRD002561,8353,498,313
WH002562,PRD002562,5485,2048,4046
WH002563,PRD002563,2446,3558,526
WH002564,PRD002564,3395,3123,3697
WH002565,PRD002565,9763,119,3713
WH002566,PRD002566,1115,4361,4490
WH002567,PRD002567,7653,485,1975
WH002568,PRD002568,6657,434,2605
WH002569,PRD002569,1283,1464,2378
WH002570,PRD002570,2456,4213,2767
WH002571,PRD002571,2050,2831,2438
WH002572,PRD002572,2644,4011,1523
WH002573,PRD002573,3109,2502,1666
WH002574,PRD002574,5453,4084,2390
WH002575,PRD002575,8134,3689,1764
WH002576,PRD002576,9708,3055,1928
WH002577,PRD002577,6138,2696,2400
WH002578,PRD002578,351,1585,182
WH002579,PRD002579,8001,4961,3767
WH002580,PRD002580,4166,4215,914
WH002581,PRD002581,9856,2429,2358
WH002582,PRD002582,2991,497,3341
WH002583,PRD002583,4890,3628,1390
WH002584,PRD002584,2765,2575,4024
WH002585,PRD002585,8026,4090,917
WH002586,PRD002586,9820,2958,531
WH002587,PRD002587,6899,2939,2203
WH002588,PRD002588,1862,1103,3294
WH002589,PRD002589,8668,1719,1708
WH002590,PRD002590,7117,2961,3411
WH002591,PRD002591,6057,47,3132
WH002592,PRD002592,6420,2872,2690
WH002593,PRD002593,7710,3717,1356
WH002594,PRD002594,5678,3359,575
WH002595,PRD002595,3504,3736,4136
WH002596,PRD002596,6495,4624,4198
WH002597,PRD002597,4934,4096,3240
WH002598,PRD002598,6849,3826,1553
WH002599,PRD002599,6040,3721,3408
WH002600,PRD002600,6665,1179,1364
WH002601,PRD002601,3179,4104,4586
WH002602,PRD002602,3884,3971,443
WH002603,PRD002603,9175,4212,1434
WH002604,PRD002604,5843,1922,3779
WH002605,PRD002605,3394,3398,1137
WH002606,PRD002606,341,3839,3061
WH002607,PRD002607,8398,4885,2822
WH002608,PRD002608,2329,362,3592
WH002609,PRD002609,3065,2800,1969
WH002610,PRD002610,8165,1912,4304
WH002611,PRD002611,1358,2632,1390
WH002612,PRD002612,1010,358,511
WH002613,PRD002613,9178,1971,1225
WH002614,PRD002614,5566,153,1141
WH002615,PRD002615,2126,4860,111
WH002616,PRD002616,9875,1616,4081
WH002617,PRD002617,1378,398,3800
WH002618,PRD002618,8542,3171,3959
WH002619,PRD002619,4202,3829,3804
WH002620,PRD002620,5864,2953,4174
WH002621,PRD002621,631,1024,805
WH002622,PRD002622,6845,3347,651
WH002623,PRD002623,921,3861,997
WH002624,PRD002624,6109,305,994
WH002625,PRD002625,6477,3773,4798
WH002626,PRD002626,7741,853,3244
WH002627,PRD002627,5035,3361,4058
WH002628,PRD002628,2556,2718,4051
WH002629,PRD002629,7432,4163,4685
WH002630,PRD002630,6834,3098,4523
WH002631,PRD002631,6292,821,193
WH002632,PRD002632,9064,1348,411
WH002633,PRD002633,9775,2172,118
WH002634,PRD002634,2233,1513,913
WH002635,PRD002635,2945,4859,2976
WH002636,PRD002636,4006,2817,3552
WH002637,PRD002637,1572,1947,3084
WH002638,PRD002638,7424,1917,4065
WH002639,PRD002639,7549,1856,4386
WH002640,PRD002640,9280,1198,427
WH002641,PRD002641,2198,3090,1293
WH002642,PRD002642,3042,4403,3071
WH002643,PRD002643,1295,4279,2838
WH002644,PRD002644,5582,547,3931
WH002645,PRD002645,4505,2261,2321
WH002646,PRD002646,9978,3926,359
WH002647,PRD002647,3493,3673,332
WH002648,PRD002648,7437,2683,2985
WH002649,PRD002649,6649,572,881
WH002650,PRD002650,8145,2590,3183
WH002651,PRD002651,9520,2125,1218
WH002652,PRD002652,3157,1393,3427
WH002653,PRD002653,2346,2951,1907
WH002654,PRD002654,2276,3365,4775
WH002655,PRD002655,6663,3207,2408
WH002656,PRD002656,5589,2069,522
WH002657,PRD002657,1964,3657,2987
WH002658,PRD002658,7080,408,1060
WH002659,PRD002659,9248,282,1051
WH002660,PRD002660,6381,3177,2931
WH002661,PRD002661,3914,4677,4743
WH002662,PRD002662,5923,3005,615
WH002663,PRD002663,7873,2946,3049
WH002664,PRD002664,650,4397,3671
WH002665,PRD002665,820,891,717
WH002666,PRD002666,3750,3681,1915
WH002667,PRD002667,1014,4754,4490
WH002668,PRD002668,6355,2709,4858
WH002669,PRD002669,5113,4458,711
WH002670,PRD002670,3045,850,4067
WH002671,PRD002671,1474,4097,266
WH002672,PRD002672,2243,3209,2912
WH002673,PRD002673,9507,4281,4808
WH002674,PRD002674,2613,2533,4101
WH002675,PRD002675,7934,1831,1009
WH002676,PRD002676,2843,1121,4437
WH002677,PRD002677,4497,3235,4653
WH002678,PRD002678,371,4272,3310
WH002679,PRD002679,675,3849,1419
WH002680,PRD002680,5202,2299,230
WH002681,PRD002681,3108,4213,3510
WH002682,PRD002682,771,4576,146
WH002683,PRD002683,3807,3464,3712
WH002684,PRD002684,357,1495,3610
WH002685,PRD002685,8924,4437,1477
WH002686,PRD002686,6411,2475,1457
WH002687,PRD002687,8429,3064,299
WH002688,PRD002688,4424,2173,4288
WH002689,PRD002689,378,1917,1136
WH002690,PRD002690,8918,168,2321
WH002691,PRD002691,3418,3192,3257
WH002692,PRD002692,511,4423,1950
WH002693,PRD002693,3383,2125,4191
WH002694,PRD002694,4564,4860,1824
WH002695,PRD002695,1603,1540,2035
WH002696,PRD002696,6489,2677,1722
WH002697,PRD002697,4109,3382,970
WH002698,PRD002698,2562,1992,1525
WH002699,PRD002699,9949,3580,4533
WH002700,PRD002700,1771,4419,4786
WH002701,PRD002701,3660,4327,3313
WH002702,PRD002702,1680,4460,3144
WH002703,PRD002703,4916,3951,4022
WH002704,PRD002704,4917,225,315
WH002705,PRD002705,2973,1791,2186
WH002706,PRD002706,3689,80,961
WH002707,PRD002707,5958,2031,4768
WH002708,PRD002708,9617,1231,4506
WH002709,PRD002709,1585,2446,4810
WH002710,PRD002710,8438,843,3202
WH002711,PRD002711,3674,4202,127
WH002712,PRD002712,4900,1079,1175
WH002713,PRD002713,7095,1474,2866
WH002714,PRD002714,7306,4838,3474
WH002715,PRD002715,5250,4862,3492
WH002716,PRD002716,2777,1612,3359
WH002717,PRD002717,5589,2233,3552
WH002718,PRD002718,3626,2573,3150
WH002719,PRD002719,959,3102,3553
WH002720,PRD002720,9300,4365,2230
WH002721,PRD002721,6656,4115,3201
WH002722,PRD002722,8452,1191,1452
WH002723,PRD002723,9030,1126,111
WH002724,PRD002724,1880,1571,4543
WH002725,PRD002725,1447,2873,2621
WH002726,PRD002726,690,1431,4702
WH002727,PRD002727,1783,4757,1338
WH002728,PRD002728,3715,1374,2781
WH002729,PRD002729,8529,1793,4430
WH002730,PRD002730,2685,4900,2702
WH002731,PRD002731,4115,2034,384
WH002732,PRD002732,3527,332,4896
WH002733,PRD002733,2379,4760,4030
WH002734,PRD002734,830,1370,2939
WH002735,PRD002735,9391,3990,1521
WH002736,PRD002736,7921,3289,1416
WH002737,PRD002737,5370,4539,1942
WH002738,PRD002738,1757,4527,1584
WH002739,PRD002739,2639,694,54
WH002740,PRD002740,6055,2490,1718
WH002741,PRD002741,3757,1101,2606
WH002742,PRD002742,1328,3359,613
WH002743,PRD002743,1751,1135,4192
WH002744,PRD002744,3075,291,3563
WH002745,PRD002745,432,3109,4588
WH002746,PRD002746,2155,2198,1825
WH002747,PRD002747,2525,2419,130
WH002748,PRD002748,2610,3718,2809
WH002749,PRD002749,2155,857,1307
WH002750,PRD002750,2505,4237,2284
WH002751,PRD002751,8138,3813,2602
WH002752,PRD002752,9049,3988,1844
WH002753,PRD002753,3929,3523,4228
WH002754,PRD002754,952,484,4883
WH002755,PRD002755,3861,3613,517
WH002756,PRD002756,6407,127,2790
WH002757,PRD002757,4557,2192,4481
WH002758,PRD002758,5200,3871,583
WH002759,PRD002759,2481,4229,2888
WH002760,PRD002760,836,956,3718
WH002761,PRD002761,4113,3831,2114
WH002762,PRD002762,3723,4576,1144
WH002763,PRD002763,3542,2576,4394
WH002764,PRD002764,3667,278,2238
WH002765,PRD002765,9330,3866,60
WH002766,PRD002766,6257,265,3922
WH002767,PRD002767,8680,3613,4843
WH002768,PRD002768,5339,2336,4262
WH002769,PRD002769,5253,1578,1418
WH002770,PRD002770,1776,530,4876
WH002771,PRD002771,3298,350,1999
WH002772,PRD002772,9151,1168,266
WH002773,PRD002773,2091,4505,879
WH002774,PRD002774,5387,607,2437
WH002775,PRD002775,6872,1503,3563
WH002776,PRD002776,5389,256,3503
WH002777,PRD002777,9975,211,4500
WH002778,PRD002778,7602,4128,2200
WH002779,PRD002779,6137,3480,1865
WH002780,PRD002780,8846,3003,863
WH002781,PRD002781,6192,3205,1995
WH002782,PRD002782,3392,4526,1118
WH002783,PRD002783,1083,1478,1794
WH002784,PRD002784,3190,2272,4608
WH002785,PRD002785,8297,1956,1740
WH002786,PRD002786,5177,4640,3434
WH002787,PRD002787,2892,2035,2967
WH002788,PRD002788,1394,1314,4240
WH002789,PRD002789,4008,1931,4847
WH002790,PRD002790,3106,1950,4897
WH002791,PRD002791,5866,3596,2632
WH002792,PRD002792,3489,606,3905
WH002793,PRD002793,1700,2916,2680
WH002794,PRD002794,7329,3307,1334
WH002795,PRD002795,4603,3732,4671
WH002796,PRD002796,6118,2629,3311
WH002797,PRD002797,5367,4103,2191
WH002798,PRD002798,7400,4602,570
WH002799,PRD002799,695,1238,2915
WH002800,PRD002800,6591,4912,409
WH002801,PRD002801,6262,732,4545
WH002802,PRD002802,2648,86,3538
WH002803,PRD002803,9,787,3332
WH002804,PRD002804,6240,4603,4604
WH002805,PRD002805,5579,4262,643
WH002806,PRD002806,6543,2245,4837
WH002807,PRD002807,4430,860,2100
WH002808,PRD002808,9869,1987,3622
WH002809,PRD002809,4926,3474,1109
WH002810,PRD002810,8826,4265,562
WH002811,PRD002811,3779,3710,4052
WH002812,PRD002812,4145,4839,492
WH002813,PRD002813,1547,1281,2890
WH002814,PRD002814,5503,854,3512
WH002815,PRD002815,5225,720,3954
WH002816,PRD002816,3622,3466,945
WH002817,PRD002817,5809,925,2323
WH002818,PRD002818,4574,2186,4566
WH002819,PRD002819,8266,4027,379
WH002820,PRD002820,9070,1322,1321
WH002821,PRD002821,6647,4141,1391
WH002822,PRD002822,9602,4346,1962
WH002823,PRD002823,9637,3106,507
WH002824,PRD002824,4761,1202,4002
WH002825,PRD002825,8056,3528,4639
WH002826,PRD002826,2083,2898,2119
WH002827,PRD002827,2453,1534,114
WH002828,PRD002828,9849,2045,2761
WH002829,PRD002829,4307,896,3223
WH002830,PRD002830,9133,464,1672
WH002831,PRD002831,5511,1326,748
WH002832,PRD002832,8115,30,134
WH002833,PRD002833,6622,4523,4587
WH002834,PRD002834,7635,2328,2112
WH002835,PRD002835,8264,981,538
WH002836,PRD002836,460,2741,2266
WH002837,PRD002837,16,381,1728
WH002838,PRD002838,993,2189,3505
WH002839,PRD002839,4065,2935,3823
WH002840,PRD002840,5764,1354,1621
WH002841,PRD002841,7625,3826,1408
WH002842,PRD002842,9613,4128,640
WH002843,PRD002843,203,2108,2132
WH002844,PRD002844,6477,3571,1822
WH002845,PRD002845,712,2357,0
WH002846,PRD002846,7182,2425,3904
WH002847,PRD002847,4561,1101,4365
WH002848,PRD002848,8025,2499,4167
WH002849,PRD002849,9007,3352,304
WH002850,PRD002850,4548,3876,1149
WH002851,PRD002851,116,4501,327
WH002852,PRD002852,4876,4812,2787
WH002853,PRD002853,7738,3153,4109
WH002854,PRD002854,1126,1159,259
WH002855,PRD002855,2539,1837,2667
WH002856,PRD002856,8373,3749,4196
WH002857,PRD002857,4855,4463,3998
WH002858,PRD002858,2165,4739,746
WH002859,PRD002859,3892,357,3780
WH002860,PRD002860,2539,4259,3700
WH002861,PRD002861,5411,3067,3716
WH002862,PRD002862,560,1068,4017
WH002863,PRD002863,4432,1740,1720
WH002864,PRD002864,3744,2366,3909
