customer_id,company_name,industry,country,contract_value
CUST001391,Shell Trading,Manufacturing,UAE,5028712.95
CUST001392,Samsung Shipping,Manufacturing,Nigeria,4852564.02
CUST001393,Walmart Imports,E-commerce,China,6116407.88
CUST001394,Walmart Imports,Oil & Gas,USA,960539.46
CUST001395,DHL Global,E-commerce,USA,5577488.36
CUST001396,Walmart Imports,Manufacturing,USA,4384517.09
CUST001397,Walmart Imports,Manufacturing,Germany,2498678.85
CUST001398,Toyota Logistics,E-commerce,China,3683099.58
CUST001399,Walmart Imports,E-commerce,UAE,7658084.47
CUST001400,Walmart Imports,Manufacturing,UAE,836699.5
CUST001401,Amazon Supply Chain,E-commerce,UAE,2412039.32
CUST001402,Maersk Logistics,Retail,UAE,3676750.25
CUST001403,Amazon Supply Chain,E-commerce,Nigeria,6341207.97
CUST001404,DHL Global,Retail,China,2291740.51
CUST001405,Toyota Logistics,Retail,Germany,3783534.17
CUST001406,Nestle Global,Retail,USA,2383689.23
CUST001407,Walmart Imports,E-commerce,China,9823773.78
CUST001408,Maersk Logistics,Manufacturing,Nigeria,2964856.79
CUST001409,Amazon Supply Chain,Retail,UAE,5621828.46
CUST001410,Nestle Global,Manufacturing,Germany,7174353.11
CUST001411,Maersk Logistics,E-commerce,UK,9082997.1
CUST001412,Walmart Imports,Oil & Gas,Germany,9814417.65
CUST001413,Samsung Shipping,Manufacturing,UK,4357508.53
CUST001414,Toyota Logistics,Retail,Germany,1939243.64
CUST001415,DHL Global,Manufacturing,USA,7367184.47
CUST001416,Walmart Imports,Retail,UAE,732064.93
CUST001417,Shell Trading,Retail,China,9912885.23
CUST001418,Maersk Logistics,Retail,China,909373.57
CUST001419,Samsung Shipping,Manufacturing,China,3025310.27
CUST001420,Toyota Logistics,Manufacturing,USA,7155773.92
CUST001421,Amazon Supply Chain,E-commerce,China,6736492.92
CUST001422,DHL Global,Manufacturing,UAE,4932198.85
CUST001423,Maersk Logistics,Manufacturing,UK,2817207.46
CUST001424,Nestle Global,Oil & Gas,Germany,1360218.11
CUST001425,Samsung Shipping,E-commerce,Nigeria,8632392.43
CUST001426,Maersk Logistics,E-commerce,USA,415131.68
CUST001427,Samsung Shipping,Retail,Germany,9438233.55
CUST001428,Walmart Imports,E-commerce,Nigeria,6145737.1
CUST001429,Walmart Imports,Retail,UAE,6469071.32
CUST001430,Shell Trading,Retail,Germany,6745411.58
CUST001431,DHL Global,Retail,USA,1293243.5
CUST001432,Walmart Imports,Retail,China,6064541.46
CUST001433,Samsung Shipping,Manufacturing,Nigeria,5159775.0
CUST001434,Samsung Shipping,Manufacturing,China,3848755.47
CUST001435,DHL Global,Oil & Gas,UAE,2180587.79
CUST001436,Samsung Shipping,Retail,Germany,9189139.38
CUST001437,Shell Trading,E-commerce,UK,5866402.91
CUST001438,Shell Trading,Manufacturing,Nigeria,9593792.33
CUST001439,Maersk Logistics,Retail,UK,4253598.14
CUST001440,Amazon Supply Chain,Oil & Gas,USA,7397878.19
CUST001441,Nestle Global,Oil & Gas,UAE,7714434.11
CUST001442,Nestle Global,Oil & Gas,UAE,7777896.75
CUST001443,Maersk Logistics,E-commerce,Germany,6603354.3
CUST001444,Samsung Shipping,Manufacturing,Germany,722160.16
CUST001445,Walmart Imports,Oil & Gas,UK,7842898.37
CUST001446,DHL Global,Oil & Gas,USA,9790744.16
CUST001447,Nestle Global,Manufacturing,Germany,7817512.32
CUST001448,Samsung Shipping,E-commerce,Germany,577641.85
CUST001449,Shell Trading,Retail,Nigeria,1148938.91
CUST001450,Maersk Logistics,Oil & Gas,Nigeria,99168.71
CUST001451,Toyota Logistics,Retail,Nigeria,3129952.08
CUST001452,Shell Trading,Retail,Nigeria,4489684.33
CUST001453,Walmart Imports,Oil & Gas,UAE,4967192.88
CUST001454,Shell Trading,Oil & Gas,China,9668637.3
CUST001455,Maersk Logistics,Retail,Nigeria,6204999.32
CUST001456,Walmart Imports,E-commerce,USA,4355376.33
CUST001457,DHL Global,Oil & Gas,Nigeria,2081564.44
CUST001458,Maersk Logistics,Manufacturing,USA,915271.68
CUST001459,DHL Global,Manufacturing,UK,2045901.82
CUST001460,DHL Global,E-commerce,USA,7910733.81
CUST001461,Toyota Logistics,Manufacturing,Nigeria,7365485.85
CUST001462,Toyota Logistics,Oil & Gas,UK,3986031.93
CUST001463,Walmart Imports,Manufacturing,Nigeria,8342099.48
CUST001464,Amazon Supply Chain,Retail,China,1957503.17
CUST001465,Amazon Supply Chain,Manufacturing,China,7850139.53
CUST001466,Toyota Logistics,Retail,Germany,7528918.48
CUST001467,Amazon Supply Chain,Manufacturing,UAE,5836018.46
CUST001468,Walmart Imports,Retail,USA,196485.15
CUST001469,Toyota Logistics,Manufacturing,Germany,8790556.3
CUST001470,Walmart Imports,Retail,USA,8639398.27
CUST001471,Samsung Shipping,E-commerce,Germany,2607373.67
CUST001472,Toyota Logistics,Oil & Gas,China,9594966.83
CUST001473,Shell Trading,Manufacturing,UK,8798430.39
CUST001474,Samsung Shipping,Oil & Gas,USA,8485838.89
CUST001475,Samsung Shipping,Retail,Nigeria,9991340.61
CUST001476,Maersk Logistics,Oil & Gas,UAE,4551635.25
CUST001477,Amazon Supply Chain,E-commerce,Germany,8044284.4
CUST001478,Walmart Imports,Retail,UAE,1986783.02
CUST001479,Nestle Global,Manufacturing,China,1591395.3
CUST001480,Nestle Global,Manufacturing,UAE,8132165.98
CUST001481,DHL Global,E-commerce,UAE,9420944.88
CUST001482,Shell Trading,Retail,Germany,2050198.07
CUST001483,Maersk Logistics,E-commerce,Nigeria,4625769.31
CUST001484,Amazon Supply Chain,Retail,UAE,5273165.8
CUST001485,Nestle Global,E-commerce,Nigeria,1158058.99
CUST001486,Walmart Imports,Manufacturing,UAE,4096336.34
CUST001487,Walmart Imports,Retail,UK,2230050.66
CUST001488,Nestle Global,Oil & Gas,USA,2510807.69
CUST001489,Amazon Supply Chain,Manufacturing,USA,3524527.16
CUST001490,Nestle Global,Oil & Gas,Nigeria,5890525.53
CUST001491,Shell Trading,E-commerce,China,2766634.16
CUST001492,Walmart Imports,E-commerce,Nigeria,5874128.07
CUST001493,DHL Global,Manufacturing,Germany,1876638.11
CUST001494,Nestle Global,E-commerce,Nigeria,9374014.05
CUST001495,Amazon Supply Chain,Retail,USA,5866215.35
CUST001496,Maersk Logistics,E-commerce,UK,6471921.21
CUST001497,Samsung Shipping,Retail,UAE,7235337.59
CUST001498,Maersk Logistics,Retail,Germany,8995752.02
CUST001499,Amazon Supply Chain,E-commerce,China,6026301.44
CUST001500,Maersk Logistics,Oil & Gas,UAE,9274746.93
CUST001501,Walmart Imports,Retail,USA,8474081.69
CUST001502,Nestle Global,Manufacturing,Germany,3339251.01
CUST001503,DHL Global,E-commerce,China,8370389.28
CUST001504,Amazon Supply Chain,Oil & Gas,UAE,2964098.22
CUST001505,Maersk Logistics,Manufacturing,Nigeria,8603664.46
CUST001506,Maersk Logistics,Oil & Gas,UAE,5170643.71
CUST001507,Nestle Global,Oil & Gas,UAE,5410653.75
CUST001508,Amazon Supply Chain,Oil & Gas,USA,5769788.36
CUST001509,Amazon Supply Chain,Retail,Nigeria,8723845.76
CUST001510,Samsung Shipping,Manufacturing,China,8192645.04
CUST001511,Amazon Supply Chain,E-commerce,UK,9628143.36
CUST001512,Samsung Shipping,Retail,UAE,3811806.32
CUST001513,Amazon Supply Chain,Manufacturing,UAE,5687525.45
CUST001514,Shell Trading,E-commerce,USA,217679.43
CUST001515,Walmart Imports,Oil & Gas,Nigeria,3187321.89
CUST001516,Amazon Supply Chain,Manufacturing,China,1268760.28
CUST001517,Samsung Shipping,Manufacturing,UK,2105334.42
CUST001518,Nestle Global,Oil & Gas,China,2855160.41
CUST001519,Toyota Logistics,Oil & Gas,Germany,2778601.39
CUST001520,Amazon Supply Chain,E-commerce,UAE,1940355.88
CUST001521,Amazon Supply Chain,Retail,China,7860351.76
CUST001522,Amazon Supply Chain,Oil & Gas,UAE,163824.53
CUST001523,Maersk Logistics,Manufacturing,China,8958287.31
CUST001524,Amazon Supply Chain,E-commerce,Germany,7737934.59
CUST001525,Amazon Supply Chain,Retail,Germany,8932831.9
CUST001526,Maersk Logistics,E-commerce,Germany,6041814.29
CUST001527,Toyota Logistics,Oil & Gas,Nigeria,9987705.36
CUST001528,Samsung Shipping,Oil & Gas,Nigeria,1359649.81
CUST001529,Amazon Supply Chain,Retail,USA,4994892.51
CUST001530,Nestle Global,Oil & Gas,UAE,9805600.43
CUST001531,Nestle Global,Manufacturing,Germany,8531852.07
CUST001532,DHL Global,Retail,UK,2358756.86
CUST001533,Walmart Imports,E-commerce,China,7772145.87
CUST001534,DHL Global,Manufacturing,Germany,3810234.79
CUST001535,Samsung Shipping,E-commerce,UK,2538024.34
CUST001536,Maersk Logistics,Retail,USA,7546514.65
CUST001537,Walmart Imports,Retail,Germany,2333792.56
CUST001538,Toyota Logistics,E-commerce,Nigeria,3252901.39
CUST001539,DHL Global,E-commerce,Germany,5972018.22
CUST001540,Nestle Global,Retail,USA,5632431.77
CUST001541,Samsung Shipping,Retail,USA,3555624.41
CUST001542,Walmart Imports,E-commerce,UK,9236007.91
CUST001543,Nestle Global,E-commerce,Germany,4345147.35
CUST001544,Walmart Imports,Manufacturing,UK,88130.03
CUST001545,Amazon Supply Chain,Oil & Gas,UAE,1138527.43
CUST001546,Samsung Shipping,Retail,Germany,676626.83
CUST001547,Maersk Logistics,Manufacturing,Nigeria,3352279.07
CUST001548,Toyota Logistics,Retail,Nigeria,4869870.57
CUST001549,Nestle Global,Retail,UK,793714.14
CUST001550,Nestle Global,Retail,Germany,512512.78
CUST001551,Nestle Global,Oil & Gas,USA,8420558.12
CUST001552,Toyota Logistics,Oil & Gas,Germany,7699409.52
CUST001553,Maersk Logistics,Retail,China,1725528.58
CUST001554,Amazon Supply Chain,Retail,UAE,8045312.47
CUST001555,Toyota Logistics,Oil & Gas,UK,1530047.56
CUST001556,DHL Global,Oil & Gas,Nigeria,7430968.48
CUST001557,DHL Global,Oil & Gas,China,1132388.58
CUST001558,Walmart Imports,Manufacturing,USA,9705749.84
CUST001559,Toyota Logistics,E-commerce,Nigeria,1394751.13
CUST001560,Amazon Supply Chain,E-commerce,Nigeria,2510175.01
CUST001561,Shell Trading,E-commerce,USA,7361491.82
CUST001562,DHL Global,E-commerce,Nigeria,4461929.62
CUST001563,Walmart Imports,Manufacturing,Nigeria,2952992.7
CUST001564,Shell Trading,E-commerce,USA,5048505.23
CUST001565,Maersk Logistics,E-commerce,USA,1064884.84
CUST001566,Samsung Shipping,Oil & Gas,UK,9160947.54
CUST001567,Nestle Global,Oil & Gas,UK,2917683.26
CUST001568,Walmart Imports,E-commerce,Nigeria,1630564.37
CUST001569,DHL Global,E-commerce,Germany,108703.13
CUST001570,Shell Trading,E-commerce,Nigeria,3611216.79
CUST001571,Toyota Logistics,Manufacturing,USA,7373309.04
CUST001572,DHL Global,Oil & Gas,Nigeria,3179512.9
CUST001573,Amazon Supply Chain,E-commerce,China,5448299.23
CUST001574,Amazon Supply Chain,Retail,UK,4212894.44
CUST001575,Amazon Supply Chain,E-commerce,Germany,5914329.88
CUST001576,Nestle Global,Retail,Nigeria,9671362.45
CUST001577,Walmart Imports,E-commerce,USA,4044981.88
CUST001578,Maersk Logistics,Manufacturing,Nigeria,6482405.57
CUST001579,Maersk Logistics,Retail,China,6346169.78
CUST001580,Shell Trading,E-commerce,Germany,7422772.17
CUST001581,Maersk Logistics,Oil & Gas,Germany,2270053.13
CUST001582,Samsung Shipping,Manufacturing,USA,7126765.89
CUST001583,Maersk Logistics,Manufacturing,Nigeria,5610034.25
CUST001584,Toyota Logistics,Manufacturing,UAE,7091481.93
CUST001585,Maersk Logistics,Retail,Germany,6025546.42
CUST001586,Nestle Global,Retail,Nigeria,271779.44
CUST001587,Shell Trading,E-commerce,UAE,9655855.99
CUST001588,Amazon Supply Chain,Manufacturing,China,1251912.05
CUST001589,DHL Global,E-commerce,Nigeria,8291349.18
CUST001590,Walmart Imports,Manufacturing,UK,1557361.04
CUST001591,Maersk Logistics,Retail,China,4842716.71
CUST001592,Walmart Imports,Retail,Germany,678300.71
CUST001593,Samsung Shipping,E-commerce,USA,7033073.33
CUST001594,DHL Global,Retail,Nigeria,1663462.95
CUST001595,Amazon Supply Chain,Manufacturing,China,184210.39
CUST001596,DHL Global,Retail,China,7109018.93
CUST001597,Shell Trading,Retail,UK,4685713.57
CUST001598,Shell Trading,Oil & Gas,UK,8120056.01
CUST001599,DHL Global,Manufacturing,UK,6174637.33
CUST001600,Maersk Logistics,E-commerce,UK,7923999.06
CUST001601,DHL Global,Oil & Gas,USA,9469164.16
CUST001602,Shell Trading,Oil & Gas,USA,1157739.63
CUST001603,Walmart Imports,E-commerce,China,2684232.65
CUST001604,Samsung Shipping,Oil & Gas,China,3853296.73
CUST001605,Maersk Logistics,Oil & Gas,Germany,1687754.8
CUST001606,DHL Global,Retail,Nigeria,8606192.59
CUST001607,Maersk Logistics,Oil & Gas,USA,4347517.05
CUST001608,Shell Trading,Manufacturing,UAE,4252298.1
CUST001609,Shell Trading,Oil & Gas,Germany,1575843.32
CUST001610,Shell Trading,Retail,USA,9886057.4
CUST001611,Toyota Logistics,Manufacturing,Nigeria,748745.56
CUST001612,Nestle Global,Manufacturing,USA,397740.41
CUST001613,DHL Global,E-commerce,USA,8216987.88
CUST001614,Maersk Logistics,E-commerce,China,3158979.39
CUST001615,Toyota Logistics,Retail,USA,7803733.86
CUST001616,Maersk Logistics,E-commerce,Germany,8087033.34
CUST001617,Amazon Supply Chain,Manufacturing,UAE,5219473.63
CUST001618,Maersk Logistics,Retail,UAE,3476486.34
CUST001619,Shell Trading,Retail,Germany,2881590.01
CUST001620,Walmart Imports,Manufacturing,USA,7243557.04
CUST001621,Shell Trading,Retail,UAE,1694941.15
CUST001622,Shell Trading,Manufacturing,UK,5755917.0
CUST001623,Nestle Global,E-commerce,UK,3483487.39
CUST001624,Amazon Supply Chain,E-commerce,Germany,6283314.54
CUST001625,Maersk Logistics,Manufacturing,UAE,1352307.82
CUST001626,Nestle Global,Manufacturing,Nigeria,8897075.3
CUST001627,Samsung Shipping,Manufacturing,China,4497732.08
CUST001628,Amazon Supply Chain,Retail,China,133804.75
CUST001629,Samsung Shipping,Manufacturing,UK,6968913.3
CUST001630,Nestle Global,Manufacturing,China,1693073.3
CUST001631,Nestle Global,E-commerce,Nigeria,1542393.07
CUST001632,Toyota Logistics,Manufacturing,UAE,2299505.53
CUST001633,Walmart Imports,E-commerce,Germany,5785950.25
CUST001634,Shell Trading,Manufacturing,Nigeria,3578218.45
CUST001635,DHL Global,Manufacturing,Nigeria,6718483.87
CUST001636,Walmart Imports,Oil & Gas,UAE,8895968.77
CUST001637,Walmart Imports,Manufacturing,China,3815098.53
CUST001638,Samsung Shipping,Retail,Nigeria,3782816.43
CUST001639,Shell Trading,Oil & Gas,China,5114976.68
CUST001640,Shell Trading,Retail,Germany,4275788.12
CUST001641,Nestle Global,E-commerce,UAE,1173049.18
CUST001642,Shell Trading,E-commerce,Germany,4272395.65
CUST001643,Nestle Global,Retail,Nigeria,5199036.59
CUST001644,Shell Trading,Oil & Gas,China,2855179.54
CUST001645,Toyota Logistics,E-commerce,Nigeria,5434536.11
CUST001646,Amazon Supply Chain,Retail,China,6765848.47
CUST001647,Walmart Imports,Oil & Gas,China,5434481.05
CUST001648,DHL Global,Oil & Gas,UAE,7259760.07
CUST001649,DHL Global,Manufacturing,UK,2074563.99
CUST001650,Samsung Shipping,Retail,Germany,2250941.38
CUST001651,Maersk Logistics,Retail,Germany,8070302.17
CUST001652,Toyota Logistics,Retail,USA,2251810.57
CUST001653,Walmart Imports,Oil & Gas,Germany,8837731.25
CUST001654,DHL Global,E-commerce,USA,4063035.66
CUST001655,Maersk Logistics,Oil & Gas,Nigeria,5115640.52
CUST001656,Walmart Imports,E-commerce,USA,8803211.11
CUST001657,Amazon Supply Chain,Manufacturing,China,5995559.88
CUST001658,Maersk Logistics,Retail,Germany,7705148.36
CUST001659,Shell Trading,Oil & Gas,China,9495197.36
CUST001660,Shell Trading,Oil & Gas,UAE,7302193.84
CUST001661,Walmart Imports,E-commerce,Nigeria,140825.52
CUST001662,DHL Global,Retail,UAE,397318.7
CUST001663,Amazon Supply Chain,Oil & Gas,UAE,8031754.67
CUST001664,Nestle Global,Retail,China,8861547.03
CUST001665,Shell Trading,Oil & Gas,Germany,9551834.85
CUST001666,Amazon Supply Chain,E-commerce,Nigeria,618076.92
CUST001667,Walmart Imports,Oil & Gas,USA,1633974.54
CUST001668,Shell Trading,Retail,USA,3615602.48
CUST001669,Samsung Shipping,E-commerce,UK,2795884.39
CUST001670,Toyota Logistics,Retail,Germany,8353778.15
CUST001671,Maersk Logistics,Retail,UK,7409079.28
CUST001672,Nestle Global,E-commerce,Nigeria,9131687.52
CUST001673,Toyota Logistics,E-commerce,Nigeria,8158665.26
CUST001674,Toyota Logistics,E-commerce,Germany,5728601.59
CUST001675,DHL Global,Oil & Gas,China,9819645.28
CUST001676,Nestle Global,Oil & Gas,Germany,7939445.07
CUST001677,Samsung Shipping,E-commerce,Nigeria,8449523.27
CUST001678,Maersk Logistics,Oil & Gas,UK,9076977.8
CUST001679,Nestle Global,Retail,China,2446878.34
CUST001680,Shell Trading,Manufacturing,China,948905.62
CUST001681,Maersk Logistics,E-commerce,Germany,3088865.35
CUST001682,Maersk Logistics,Manufacturing,Germany,1089126.29
CUST001683,DHL Global,Oil & Gas,UK,5378682.64
CUST001684,DHL Global,E-commerce,UK,8387825.98
CUST001685,Shell Trading,Oil & Gas,Germany,7199952.71
CUST001686,Maersk Logistics,Oil & Gas,China,6401239.87
CUST001687,Amazon Supply Chain,Oil & Gas,UAE,3269084.59
CUST001688,Shell Trading,Retail,China,2954578.74
CUST001689,Amazon Supply Chain,Manufacturing,Germany,6353479.04
CUST001690,DHL Global,Oil & Gas,Nigeria,365727.11
CUST001691,Walmart Imports,E-commerce,USA,2420882.36
CUST001692,Samsung Shipping,E-commerce,China,8371358.02
CUST001693,Toyota Logistics,Manufacturing,UK,3423542.83
CUST001694,Shell Trading,Retail,Nigeria,8109853.27
CUST001695,Toyota Logistics,Manufacturing,UK,9887021.04
CUST001696,Amazon Supply Chain,E-commerce,UK,8497486.17
CUST001697,Walmart Imports,E-commerce,UK,9248835.02
CUST001698,Samsung Shipping,Manufacturing,Nigeria,7222673.36
CUST001699,Samsung Shipping,Manufacturing,China,6536039.56
CUST001700,Amazon Supply Chain,Manufacturing,UK,7237329.98
CUST001701,Amazon Supply Chain,Manufacturing,USA,5878220.79
CUST001702,Walmart Imports,Manufacturing,Germany,8910733.55
CUST001703,Toyota Logistics,E-commerce,Nigeria,2061658.85
CUST001704,Nestle Global,Retail,Nigeria,8936210.95
CUST001705,Amazon Supply Chain,Manufacturing,Germany,9152575.62
CUST001706,Samsung Shipping,Oil & Gas,China,6027224.98
CUST001707,Walmart Imports,E-commerce,Nigeria,6095559.04
CUST001708,DHL Global,Oil & Gas,Nigeria,365927.47
CUST001709,Toyota Logistics,Manufacturing,UAE,5822038.52
CUST001710,DHL Global,E-commerce,UAE,4541690.62
CUST001711,Maersk Logistics,Manufacturing,China,3049563.69
CUST001712,Toyota Logistics,Oil & Gas,UK,1084565.13
CUST001713,Samsung Shipping,E-commerce,USA,5532189.13
CUST001714,Shell Trading,E-commerce,UAE,8342306.12
CUST001715,Samsung Shipping,Manufacturing,Germany,200667.85
CUST001716,Shell Trading,Retail,UAE,4469058.01
CUST001717,Samsung Shipping,Retail,USA,9201732.49
CUST001718,Amazon Supply Chain,Oil & Gas,UK,8782785.76
CUST001719,Walmart Imports,Oil & Gas,Nigeria,1015021.15
CUST001720,Walmart Imports,E-commerce,Germany,4449133.58
CUST001721,Shell Trading,Manufacturing,Nigeria,8293813.54
CUST001722,Nestle Global,Retail,UK,6107034.98
CUST001723,Toyota Logistics,Manufacturing,China,2098088.54
CUST001724,DHL Global,Manufacturing,Nigeria,2547380.0
CUST001725,Samsung Shipping,Oil & Gas,Germany,8295881.7
CUST001726,DHL Global,Oil & Gas,UAE,5316388.99
CUST001727,Samsung Shipping,E-commerce,China,4512581.8
CUST001728,DHL Global,E-commerce,China,7659202.18
CUST001729,Nestle Global,Retail,Nigeria,3440677.91
CUST001730,DHL Global,Oil & Gas,UK,9758307.87
CUST001731,Samsung Shipping,Retail,UAE,6265840.74
CUST001732,Nestle Global,E-commerce,China,6677357.95
CUST001733,Nestle Global,E-commerce,Germany,7204295.64
CUST001734,Toyota Logistics,Retail,UAE,6506146.03
CUST001735,DHL Global,Manufacturing,UAE,8501495.95
CUST001736,Toyota Logistics,Retail,UAE,1753757.16
CUST001737,DHL Global,E-commerce,USA,5813710.54
CUST001738,DHL Global,E-commerce,UAE,136728.95
CUST001739,Samsung Shipping,Manufacturing,UAE,3784836.41
CUST001740,DHL Global,E-commerce,Germany,1525185.24
CUST001741,DHL Global,Oil & Gas,Nigeria,3541034.03
CUST001742,Toyota Logistics,Manufacturing,UK,1548023.0
CUST001743,Maersk Logistics,E-commerce,UAE,1162822.4
CUST001744,Samsung Shipping,E-commerce,Germany,4223412.95
CUST001745,Amazon Supply Chain,Manufacturing,UK,9356030.55
CUST001746,Amazon Supply Chain,E-commerce,USA,2067218.0
CUST001747,Shell Trading,Retail,Germany,8302824.37
CUST001748,Amazon Supply Chain,Manufacturing,Nigeria,510857.21
CUST001749,Toyota Logistics,Retail,Germany,7457880.09
CUST001750,Maersk Logistics,Retail,UK,7295174.14
CUST001751,Nestle Global,Oil & Gas,Germany,9064201.33
CUST001752,Samsung Shipping,E-commerce,Nigeria,5727382.55
CUST001753,Walmart Imports,E-commerce,Nigeria,6744485.13
CUST001754,DHL Global,Oil & Gas,USA,8110129.03
CUST001755,Shell Trading,Retail,Nigeria,388774.06
CUST001756,Samsung Shipping,Retail,China,2425050.02
CUST001757,DHL Global,Retail,UK,2563779.12
CUST001758,DHL Global,Retail,UAE,2755199.02
CUST001759,DHL Global,Retail,Nigeria,884549.97
CUST001760,Nestle Global,E-commerce,UK,4478932.66
CUST001761,Amazon Supply Chain,E-commerce,Nigeria,2745181.99
CUST001762,Nestle Global,Retail,China,9067894.37
CUST001763,Shell Trading,Oil & Gas,Germany,8874227.86
CUST001764,DHL Global,Manufacturing,USA,6876953.98
CUST001765,Maersk Logistics,Retail,UAE,6370297.71
CUST001766,Toyota Logistics,E-commerce,Nigeria,6731697.12
CUST001767,Amazon Supply Chain,Retail,China,2092289.2
CUST001768,Nestle Global,Oil & Gas,UAE,1713265.48
CUST001769,Toyota Logistics,Manufacturing,Germany,8879282.4
CUST001770,Shell Trading,E-commerce,UK,8919526.37
CUST001771,Maersk Logistics,Oil & Gas,UK,6228836.59
CUST001772,DHL Global,Oil & Gas,Germany,181477.22
CUST001773,Toyota Logistics,E-commerce,China,4997964.1
CUST001774,Nestle Global,Manufacturing,UAE,8312782.6
CUST001775,Shell Trading,Manufacturing,USA,2086621.21
CUST001776,DHL Global,Oil & Gas,Germany,7374003.17
CUST001777,Shell Trading,Oil & Gas,China,8229384.59
CUST001778,Samsung Shipping,Oil & Gas,Nigeria,1631439.66
CUST001779,Nestle Global,E-commerce,UAE,436364.56
CUST001780,Shell Trading,E-commerce,UK,4206072.29
CUST001781,Maersk Logistics,Retail,UK,4477825.35
CUST001782,Toyota Logistics,Oil & Gas,UK,6098072.7
CUST001783,Amazon Supply Chain,Oil & Gas,UAE,953508.45
CUST001784,Maersk Logistics,Oil & Gas,USA,5936165.38
CUST001785,Samsung Shipping,Oil & Gas,Germany,6373721.8
CUST001786,Shell Trading,Oil & Gas,UK,8797200.59
CUST001787,Shell Trading,Manufacturing,USA,2837774.19
CUST001788,Nestle Global,E-commerce,UK,7835495.87
CUST001789,Maersk Logistics,Oil & Gas,UK,590234.94
CUST001790,Toyota Logistics,Oil & Gas,China,209306.24
CUST001791,Walmart Imports,Retail,UK,3977712.66
CUST001792,Amazon Supply Chain,E-commerce,China,4214321.82
CUST001793,Shell Trading,Oil & Gas,China,1130449.09
CUST001794,Toyota Logistics,Retail,China,1152006.69
CUST001795,Samsung Shipping,Oil & Gas,USA,2546007.9
CUST001796,Shell Trading,E-commerce,Germany,6101352.85
CUST001797,Toyota Logistics,E-commerce,China,4456542.44
CUST001798,Walmart Imports,Retail,USA,5907251.44
CUST001799,Samsung Shipping,Manufacturing,UAE,966718.59
CUST001800,Walmart Imports,Manufacturing,Nigeria,9060348.14
CUST001801,DHL Global,Oil & Gas,USA,3096070.6
CUST001802,Shell Trading,E-commerce,China,8405094.16
CUST001803,Toyota Logistics,Retail,Nigeria,647828.63
CUST001804,DHL Global,E-commerce,UK,7052553.3
CUST001805,Maersk Logistics,Oil & Gas,Germany,2166643.07
CUST001806,Toyota Logistics,Oil & Gas,China,8167246.08
CUST001807,Walmart Imports,Oil & Gas,USA,8738041.38
CUST001808,Nestle Global,Retail,UK,4695845.33
CUST001809,Samsung Shipping,Oil & Gas,Germany,9885755.31
CUST001810,Walmart Imports,Retail,UAE,2297593.17
CUST001811,Amazon Supply Chain,Oil & Gas,Nigeria,3876184.34
CUST001812,Amazon Supply Chain,Manufacturing,China,6207023.76
CUST001813,Maersk Logistics,E-commerce,USA,3332817.8
CUST001814,Samsung Shipping,E-commerce,USA,2085247.55
CUST001815,Samsung Shipping,E-commerce,UAE,9942646.22
CUST001816,Toyota Logistics,Oil & Gas,Nigeria,3654240.49
CUST001817,Maersk Logistics,Oil & Gas,UK,8648396.58
CUST001818,DHL Global,Retail,UAE,239513.69
CUST001819,Nestle Global,E-commerce,China,7513277.16
CUST001820,Maersk Logistics,Retail,Germany,6249393.8
CUST001821,Amazon Supply Chain,Manufacturing,UAE,440258.97
CUST001822,Maersk Logistics,Oil & Gas,Nigeria,7133579.43
CUST001823,Walmart Imports,E-commerce,China,4447192.72
CUST001824,Walmart Imports,Manufacturing,UK,7028217.37
CUST001825,Shell Trading,E-commerce,Germany,93496.8
CUST001826,Nestle Global,Retail,UK,7096120.73
CUST001827,Amazon Supply Chain,Oil & Gas,USA,99882.66
CUST001828,Shell Trading,Retail,UAE,270983.55
CUST001829,Shell Trading,Manufacturing,China,2360373.58
CUST001830,Samsung Shipping,E-commerce,Germany,1936468.87
CUST001831,Samsung Shipping,Oil & Gas,UAE,2548329.97
CUST001832,Nestle Global,Manufacturing,Germany,5935226.09
CUST001833,Shell Trading,Oil & Gas,Nigeria,962060.93
CUST001834,Walmart Imports,Oil & Gas,USA,5988393.4
CUST001835,Walmart Imports,E-commerce,UAE,1714881.52
CUST001836,Walmart Imports,Manufacturing,Germany,9143520.01
CUST001837,Shell Trading,E-commerce,China,6708839.1
CUST001838,Shell Trading,E-commerce,UAE,4144241.0
CUST001839,Samsung Shipping,Oil & Gas,Nigeria,7660406.34
CUST001840,Toyota Logistics,Manufacturing,Nigeria,906171.27
CUST001841,Shell Trading,Oil & Gas,USA,2840464.07
CUST001842,Walmart Imports,Retail,Germany,6759200.59
CUST001843,Toyota Logistics,Manufacturing,Nigeria,6364584.3
CUST001844,Amazon Supply Chain,Retail,USA,5006149.85
CUST001845,DHL Global,Retail,Nigeria,3196658.51
CUST001846,Nestle Global,Retail,Nigeria,189865.68
CUST001847,Walmart Imports,Manufacturing,Germany,7074346.55
CUST001848,DHL Global,E-commerce,China,309491.04
CUST001849,DHL Global,Retail,Nigeria,4991407.4
CUST001850,Shell Trading,E-commerce,UK,5879878.53
CUST001851,Nestle Global,Retail,China,1747851.54
CUST001852,Shell Trading,Retail,Nigeria,6242193.47
CUST001853,Shell Trading,Retail,UAE,1108767.27
CUST001854,Maersk Logistics,E-commerce,Germany,3818616.74
CUST001855,Walmart Imports,Retail,USA,5347155.41
